tweet_id,favorites,retweets,user_followers,user_favourites,date_time
816091915477250048,8792,2091,8957994,146001,2017-01-03 01:20:49+00:00
816062466425819140,0,993,8957994,146001,2017-01-02 23:23:48+00:00
816014286006976512,0,5142,8957994,146001,2017-01-02 20:12:21+00:00
815990720817401858,4867,993,8957994,146001,2017-01-02 18:38:42+00:00
815966073409433600,22038,8261,8957994,146001,2017-01-02 17:00:46+00:00
815745968457060357,0,4050,8957995,146001,2017-01-02 02:26:09+00:00
815736392542261248,9697,2219,8957995,146001,2017-01-02 01:48:06+00:00
815639385530101762,8092,1613,8957995,146001,2017-01-01 19:22:38+00:00
815390420867969024,10188,3741,8957995,146001,2017-01-01 02:53:20+00:00
814986499976527872,7536,1246,8957995,146001,2016-12-31 00:08:17+00:00
814638523311648768,11110,2645,8957995,146001,2016-12-30 01:05:33+00:00
814578408554463233,0,5722,8957995,146001,2016-12-29 21:06:41+00:00
814530161257443328,8514,1831,8957995,146001,2016-12-29 17:54:58+00:00
814153002265309185,28310,8509,8957995,146001,2016-12-28 16:56:16+00:00
813944609378369540,0,3123,8957995,146001,2016-12-28 03:08:11+00:00
813910438903693312,9178,1826,8957995,146001,2016-12-28 00:52:25+00:00
813812741911748608,35912,13699,8957995,146001,2016-12-27 18:24:12+00:00
813800681631023104,8198,1720,8957995,146001,2016-12-27 17:36:16+00:00
813217897535406080,18372,7167,8957995,146001,2016-12-26 03:00:30+00:00
813202720496779264,9107,1787,8957995,146001,2016-12-26 02:00:11+00:00
813187593374461952,19574,4259,8957995,146001,2016-12-26 01:00:05+00:00
813172488309972993,9136,1892,8957995,146001,2016-12-26 00:00:03+00:00
813157409116065792,7656,2157,8957995,146001,2016-12-25 23:00:08+00:00
813142292504645637,8374,2349,8957995,146001,2016-12-25 22:00:04+00:00
813130366689148928,4426,437,8957995,146001,2016-12-25 21:12:41+00:00
813127251579564032,11653,3054,8957996,146001,2016-12-25 21:00:18+00:00
813112105746448384,10165,2682,8957996,146001,2016-12-25 20:00:07+00:00
813096984823349248,10418,3562,8957996,146001,2016-12-25 19:00:02+00:00
813081950185472002,9774,2739,8957996,146001,2016-12-25 18:00:17+00:00
813066809284972545,7824,1915,8957996,146001,2016-12-25 17:00:08+00:00
813051746834595840,20664,7217,8957996,146001,2016-12-25 16:00:16+00:00
812781120811126785,7452,1869,8957996,146001,2016-12-24 22:04:54+00:00
812709060537683968,6534,1417,8957996,146001,2016-12-24 17:18:34+00:00
812503143955202048,5977,1191,8957996,146001,2016-12-24 03:40:19+00:00
812466873996607488,7865,1898,8957996,146001,2016-12-24 01:16:12+00:00
812372279581671427,13474,3604,8957996,146001,2016-12-23 19:00:19+00:00
811985624773361665,7166,1375,8957996,146001,2016-12-22 17:23:53+00:00
811744202451197953,7439,1560,8957996,146001,2016-12-22 01:24:33+00:00
811647686436880384,5539,722,8957996,146001,2016-12-21 19:01:02+00:00
811627233043480576,12577,3011,8957996,146001,2016-12-21 17:39:46+00:00
811386762094317568,20648,6271,8957996,146001,2016-12-21 01:44:13+00:00
810984652412424192,5242,1405,8957996,146001,2016-12-19 23:06:23+00:00
810896069567610880,8882,1736,8957996,146001,2016-12-19 17:14:23+00:00
810657578271330305,10821,2588,8957996,146001,2016-12-19 01:26:42+00:00
810284430598270976,34725,11039,8957996,146001,2016-12-18 00:43:57+00:00
810254108431155201,14499,3311,8957996,146001,2016-12-17 22:43:27+00:00
809920764300447744,15355,3870,8957996,146001,2016-12-17 00:38:52+00:00
809808892968534016,0,4818,8957996,146001,2016-12-16 17:14:20+00:00
809448704142938112,6863,1437,8957996,146001,2016-12-15 17:23:04+00:00
809220051211603969,19641,5498,8957996,146001,2016-12-15 02:14:29+00:00
809084759137812480,13064,3470,8957996,146001,2016-12-14 17:16:53+00:00
808838249661788160,9982,2985,8957996,146001,2016-12-14 00:57:20+00:00
808733504066486276,7802,2127,8957996,146001,2016-12-13 18:01:07+00:00
808501579447930884,11160,2563,8957996,146001,2016-12-13 02:39:32+00:00
808344865868283904,41926,20486,8957996,146001,2016-12-12 16:16:49+00:00
808134635716833280,0,5812,8957996,146001,2016-12-12 02:21:26+00:00
808106460588765185,8701,2171,8957996,146001,2016-12-12 00:29:28+00:00
808001312164028416,12351,3482,8957996,146001,2016-12-11 17:31:39+00:00
807621403335917568,14411,3555,8957996,146001,2016-12-10 16:22:02+00:00
807106840509214720,116472,54411,8957996,146001,2016-12-09 06:17:20+00:00
807059379405148160,0,7214,8957996,146001,2016-12-09 03:08:45+00:00
807010152071229440,12945,3804,8957996,146001,2016-12-08 23:53:08+00:00
806629075125202948,73595,34027,8957996,146001,2016-12-07 22:38:52+00:00
806620845233815552,0,5441,8957578,146002,2016-12-07 22:06:10+00:00
806576416489959424,4839,1929,8957996,146001,2016-12-07 19:09:37+00:00
806542213899489280,10092,2320,8957996,146001,2016-12-07 16:53:43+00:00
806242860592926720,0,11438,8957996,146001,2016-12-06 21:04:11+00:00
806219024703037440,6382,1177,8957996,146001,2016-12-06 19:29:28+00:00
805958939288408065,0,5281,8957996,146001,2016-12-06 02:15:59+00:00
805932879469572096,8208,1895,8957996,146001,2016-12-06 00:32:26+00:00
805826884734976000,6477,1787,8957996,146001,2016-12-05 17:31:15+00:00
805823200554876929,0,7886,8957996,146001,2016-12-05 17:16:37+00:00
805520635690676224,5680,1634,8957996,146001,2016-12-04 21:14:20+00:00
805487436403003392,8701,2482,8957996,146001,2016-12-04 19:02:24+00:00
805207613751304193,7742,1694,8957996,146001,2016-12-04 00:30:29+00:00
804738756058218496,13526,3768,8957996,146001,2016-12-02 17:27:25+00:00
804475857670639616,6059,1978,8957996,146001,2016-12-02 00:02:45+00:00
804413760345620481,0,3173,8957996,146001,2016-12-01 19:56:00+00:00
804026241225523202,43861,15847,8957996,146001,2016-11-30 18:16:08+00:00
803773340896923648,9935,2695,8957996,146001,2016-11-30 01:31:12+00:00
803692223237865472,0,7324,8957996,146001,2016-11-29 20:08:52+00:00
803638050916102144,10814,4089,8957996,146001,2016-11-29 16:33:36+00:00
803380650405482500,7672,1851,8957996,146001,2016-11-28 23:30:47+00:00
803321560782307329,0,5236,8957996,146001,2016-11-28 19:35:59+00:00
803276597545603072,9921,2418,8957996,146001,2016-11-28 16:37:19+00:00
802952499103731712,8920,1965,8957996,146001,2016-11-27 19:09:28+00:00
802624713319034886,0,2862,8957996,146001,2016-11-26 21:26:58+00:00
802600418706604034,7021,1441,8957996,146001,2016-11-26 19:50:26+00:00
802572683846291456,8854,2475,8957996,146001,2016-11-26 18:00:13+00:00
802323869084381190,15984,5751,8957996,146001,2016-11-26 01:31:31+00:00
802265048156610565,6851,1356,8957996,146001,2016-11-25 21:37:47+00:00
802239329049477120,8985,2585,8957996,146001,2016-11-25 19:55:35+00:00
802185808107208704,0,270,8957996,146001,2016-11-25 16:22:55+00:00
801958328846974976,7665,1692,8957996,146001,2016-11-25 01:18:59+00:00
801854953262350336,1772,234,8957996,146001,2016-11-24 18:28:13+00:00
801538201127157760,8136,2039,8957996,146001,2016-11-23 21:29:33+00:00
801285448605831168,5976,805,8957996,146001,2016-11-23 04:45:12+00:00
801167903437357056,24143,5812,8957996,146001,2016-11-22 20:58:07+00:00
801127390143516673,0,3893,8957996,146001,2016-11-22 18:17:08+00:00
801115127852503040,7977,2071,8957996,146001,2016-11-22 17:28:25+00:00
800859414831898624,678,96,8957996,146001,2016-11-22 00:32:18+00:00
800855607700029440,0,1585,8957996,146001,2016-11-22 00:17:10+00:00
800751577355128832,10471,2756,8957996,146001,2016-11-21 17:23:47+00:00
800513324630806528,13005,2954,8957996,146001,2016-11-21 01:37:04+00:00
800459316964663297,9401,2146,8957996,146001,2016-11-20 22:02:27+00:00
800443802682937345,0,4247,8957996,146001,2016-11-20 21:00:48+00:00
800388270626521089,11040,2770,8957996,146001,2016-11-20 17:20:08+00:00
800188575492947969,0,3878,8957996,146001,2016-11-20 04:06:37+00:00
800141422401830912,15102,2502,8957996,146001,2016-11-20 00:59:15+00:00
800018252395122689,27969,12930,8957996,146001,2016-11-19 16:49:49+00:00
799774291445383169,0,4604,8957996,146001,2016-11-19 00:40:24+00:00
799757965289017345,8288,2130,8957996,146001,2016-11-18 23:35:32+00:00
799422933579902976,7972,1897,8957996,146001,2016-11-18 01:24:14+00:00
799308762079035393,0,5382,8957996,146001,2016-11-17 17:50:33+00:00
799297110730567681,9763,2706,8957996,146001,2016-11-17 17:04:16+00:00
799063482566066176,7993,2441,8957996,146001,2016-11-17 01:35:54+00:00
798933969379225600,12919,4393,8957996,146001,2016-11-16 17:01:16+00:00
798925684722855936,7434,1425,8957996,146001,2016-11-16 16:28:21+00:00
798705661114773508,0,6553,8957996,146001,2016-11-16 01:54:03+00:00
798701998996647937,0,7653,8957996,146001,2016-11-16 01:39:30+00:00
798697898615730177,0,6435,8957996,146001,2016-11-16 01:23:12+00:00
798694562394996736,0,4876,8957996,146001,2016-11-16 01:09:57+00:00
798686750113755136,0,2298,8957996,146001,2016-11-16 00:38:54+00:00
798682547630837760,0,4679,8957996,146001,2016-11-16 00:22:12+00:00
798673117451325440,0,5489,8957578,146002,2016-11-15 23:44:44+00:00
798665375516884993,0,3860,8957996,146001,2016-11-15 23:13:58+00:00
798644042770751489,0,1823,8957996,146001,2016-11-15 21:49:12+00:00
798628517273620480,0,1948,8957996,146001,2016-11-15 20:47:30+00:00
798585098161549313,0,5597,8957996,146001,2016-11-15 17:54:59+00:00
798576900688019456,0,5753,8957996,146001,2016-11-15 17:22:24+00:00
798340744599797760,0,3277,8957996,146001,2016-11-15 01:44:00+00:00
798209839306514432,10302,2511,8957996,146001,2016-11-14 17:03:50+00:00
797971864723324932,11439,3057,8957996,146001,2016-11-14 01:18:12+00:00
797545162159308800,14380,4811,8957996,146001,2016-11-12 21:02:38+00:00
797236660651966464,19694,6465,8957996,146001,2016-11-12 00:36:46+00:00
797165961484890113,223,26,8957996,146001,2016-11-11 19:55:50+00:00
796904159865868288,0,8794,8957996,146001,2016-11-11 02:35:32+00:00
796865951799083009,7593,1893,8957996,146001,2016-11-11 00:03:42+00:00
796759840936919040,11674,2989,8957996,146001,2016-11-10 17:02:03+00:00
796563435802726400,0,7124,8957996,146001,2016-11-10 04:01:37+00:00
796484825502875648,7476,1723,8957996,146001,2016-11-09 22:49:15+00:00
796387464403357696,10863,4076,8957996,146001,2016-11-09 16:22:22+00:00
796177847564038144,0,14064,8957996,146001,2016-11-09 02:29:25+00:00
796149749086875649,31849,14064,8957996,146001,2016-11-09 00:37:46+00:00
796125600683540480,4919,1776,8957996,146001,2016-11-08 23:01:49+00:00
796116448414461957,8983,2376,8957996,146001,2016-11-08 22:25:27+00:00
796080075804475393,8355,2272,8957996,146001,2016-11-08 20:00:55+00:00
796031486298386433,10673,3660,8957996,146001,2016-11-08 16:47:50+00:00
795464331001561088,48887,23185,8957996,146001,2016-11-07 03:14:10+00:00
795400264262053889,9892,2818,8957996,146001,2016-11-06 22:59:35+00:00
795076730285391872,15990,5362,8957996,146001,2016-11-06 01:33:58+00:00
794983741416415232,0,3328,8957996,146001,2016-11-05 19:24:28+00:00
794926597468000259,10094,2280,8957996,146001,2016-11-05 15:37:24+00:00
794355576146903043,0,10125,8957996,146001,2016-11-04 01:48:22+00:00
794332329137291264,9486,2637,8957996,146001,2016-11-04 00:15:59+00:00
794205286408003585,9126,3272,8957996,146001,2016-11-03 15:51:10+00:00
793962221541933056,16620,4818,8957996,146001,2016-11-02 23:45:19+00:00
793845145112371200,9129,1827,8957996,146001,2016-11-02 16:00:06+00:00
793614319594401792,0,3089,8957996,146001,2016-11-02 00:42:53+00:00
793601777308463104,7878,1590,8957996,146001,2016-11-01 23:53:02+00:00
793500921481273345,10539,2342,8957996,146001,2016-11-01 17:12:16+00:00
793286476301799424,24290,9030,8957996,146001,2016-11-01 03:00:09+00:00
793271401113350145,8591,2361,8957996,146001,2016-11-01 02:00:14+00:00
793256262322548741,19747,8226,8957996,146001,2016-11-01 01:00:05+00:00
793241302385262592,10377,3247,8957996,146001,2016-11-01 00:00:38+00:00
793226087023144960,9685,2841,8957996,146001,2016-10-31 23:00:11+00:00
793210959003287553,8816,2753,8957996,146001,2016-10-31 22:00:04+00:00
793195938047070209,15069,5537,8957996,146001,2016-10-31 21:00:23+00:00
793180763617361921,6853,1968,8957996,146001,2016-10-31 20:00:05+00:00
793165685325201412,9270,2744,8957996,146001,2016-10-31 19:00:10+00:00
793150605191548928,6113,1673,8957996,146001,2016-10-31 18:00:14+00:00
793135492858580992,6321,2465,8957996,146001,2016-10-31 17:00:11+00:00
793120401413079041,12501,3862,8957996,146001,2016-10-31 16:00:13+00:00
792913359805018113,14131,3914,8957996,146001,2016-10-31 02:17:31+00:00
792883833364439040,11155,4202,8957996,146001,2016-10-31 00:20:11+00:00
792773781206999040,7269,1654,8957996,146001,2016-10-30 17:02:53+00:00
792394556390137856,13251,4240,8957996,146001,2016-10-29 15:55:58+00:00
792050063153438720,7066,1758,8957996,146001,2016-10-28 17:07:05+00:00
791821351946420224,0,20764,8957996,146001,2016-10-28 01:58:16+00:00
791784077045166082,0,9413,8957996,146001,2016-10-27 23:30:09+00:00
791780927877898241,0,3759,8957996,146001,2016-10-27 23:17:38+00:00
791774931465953280,44523,21838,8957996,146001,2016-10-27 22:53:48+00:00
791672322847637504,11594,3089,8957996,146001,2016-10-27 16:06:04+00:00
791406955684368384,12994,4050,8957996,146001,2016-10-26 22:31:36+00:00
791312159183634433,8651,2495,8957996,146001,2016-10-26 16:14:55+00:00
791026214425268224,0,4029,8957996,146001,2016-10-25 21:18:40+00:00
790987426131050500,9702,2100,8957996,146001,2016-10-25 18:44:32+00:00
790946055508652032,16470,4615,8957996,146001,2016-10-25 16:00:09+00:00
790723298204217344,0,2273,8957996,146001,2016-10-25 01:14:59+00:00
790698755171364864,8111,1893,8957996,146001,2016-10-24 23:37:28+00:00
790581949425475584,20395,7005,8957996,146001,2016-10-24 15:53:19+00:00
790337589677002753,7736,1855,8957996,146001,2016-10-23 23:42:19+00:00
790277117346975746,12406,3123,8957996,146001,2016-10-23 19:42:02+00:00
790227638568808452,0,3502,8957996,146001,2016-10-23 16:25:25+00:00
789986466051088384,9137,2273,8957996,146001,2016-10-23 00:27:05+00:00
789960241177853952,0,4038,8957996,146001,2016-10-22 22:42:52+00:00
789903600034189313,10213,4073,8957996,146001,2016-10-22 18:57:48+00:00
789628658055020548,7396,1733,8957996,146001,2016-10-22 00:45:17+00:00
789599242079838210,6654,1889,8957996,146001,2016-10-21 22:48:24+00:00
789530877013393408,11584,3328,8957996,146001,2016-10-21 18:16:44+00:00
789314372632018944,8531,2253,8957996,146001,2016-10-21 03:56:25+00:00
789280767834746880,0,4845,8957996,146001,2016-10-21 01:42:53+00:00
789268448748703744,8992,2568,8957996,146001,2016-10-21 00:53:56+00:00
789137962068021249,9581,2745,8957996,146001,2016-10-20 16:15:26+00:00
788908386943430656,27072,12288,8957996,146001,2016-10-20 01:03:11+00:00
788765914992902144,26967,10125,8957996,146001,2016-10-19 15:37:03+00:00
788552643979468800,0,7036,8957996,146001,2016-10-19 01:29:35+00:00
788412144018661376,15337,5174,8957996,146001,2016-10-18 16:11:17+00:00
788178268662984705,7139,2061,8957996,146001,2016-10-18 00:41:57+00:00
788150585577050112,6037,1254,8957996,146001,2016-10-17 22:51:57+00:00
788070120937619456,0,3376,8957996,146001,2016-10-17 17:32:13+00:00
788039637453406209,6044,1289,8957996,146001,2016-10-17 15:31:05+00:00
787810552592695296,8509,2994,8957996,146001,2016-10-17 00:20:47+00:00
787717603741622272,10128,2732,8957996,146001,2016-10-16 18:11:26+00:00
787397959788929025,10749,2802,8957996,146001,2016-10-15 21:01:17+00:00
787322443945877504,7677,1712,8957996,146001,2016-10-15 16:01:13+00:00
787111942498508800,0,6636,8957996,146001,2016-10-15 02:04:45+00:00
786963064373534720,26269,7832,8957996,146001,2016-10-14 16:13:10+00:00
786729988674449408,0,2388,8957996,146001,2016-10-14 00:47:00+00:00
786709082849828864,18027,6016,8957996,146001,2016-10-13 23:23:56+00:00
786664955043049472,10451,2496,8957996,146001,2016-10-13 20:28:35+00:00
786595970293370880,9333,3083,8957996,146001,2016-10-13 15:54:28+00:00
786363235746385920,10744,3411,8957996,146001,2016-10-13 00:29:39+00:00
786286427768250368,7865,2782,8957996,146001,2016-10-12 19:24:27+00:00
786233965241827333,15017,4625,8957996,146001,2016-10-12 15:55:59+00:00
786051337297522688,1406,154,8957996,146001,2016-10-12 03:50:17+00:00
786036967502913536,0,6862,8957996,146001,2016-10-12 02:53:11+00:00
785927819176054784,11228,3131,8957996,146001,2016-10-11 19:39:28+00:00
785872687017132033,6613,1772,8957996,146001,2016-10-11 16:00:24+00:00
785639753186217984,7762,2197,8957996,146001,2016-10-11 00:34:48+00:00
785533386513321988,8964,1958,8957996,146001,2016-10-10 17:32:08+00:00
785515384317313025,6029,1233,8957996,146001,2016-10-10 16:20:36+00:00
785264754247995392,7155,1595,8957996,146001,2016-10-09 23:44:41+00:00
785170936622350336,11849,4728,8957996,146001,2016-10-09 17:31:53+00:00
784826020293709826,9960,3173,8957996,146001,2016-10-08 18:41:19+00:00
784517518371221505,8862,2481,8957578,146002,2016-10-07 22:15:26+00:00
784431430411685888,5653,1247,8957996,146001,2016-10-07 16:33:21+00:00
784183165795655680,19743,7886,8957996,146001,2016-10-07 00:06:50+00:00
784057939640352768,29294,10877,8957996,146001,2016-10-06 15:49:14+00:00
783839966405230592,29523,10584,8957996,146001,2016-10-06 01:23:05+00:00
783821107061198850,7265,1926,8957996,146001,2016-10-06 00:08:09+00:00
783695101801398276,10316,3158,8957996,146001,2016-10-05 15:47:27+00:00
783466772167098368,8325,2188,8957578,146002,2016-10-05 00:40:09+00:00
783391753726550016,16642,5353,8957996,146001,2016-10-04 19:42:03+00:00
783347506784731136,0,5428,8957996,146001,2016-10-04 16:46:14+00:00
783334639985389568,28663,11438,8957996,146001,2016-10-04 15:55:06+00:00
783085703974514689,8036,2154,8957996,146001,2016-10-03 23:25:55+00:00
782969140009107456,23771,7214,8957996,146001,2016-10-03 15:42:44+00:00
782747134529531904,7364,1385,8957996,146001,2016-10-03 01:00:34+00:00
782722598790725632,16979,5281,8957996,146001,2016-10-02 23:23:04+00:00
782598640137187329,7686,1836,8957996,146001,2016-10-02 15:10:30+00:00
782305867769217024,16380,5424,8957996,146001,2016-10-01 19:47:08+00:00
782021823840026624,0,6073,8957996,146001,2016-10-01 00:58:26+00:00
781955203444699136,10955,3301,8957996,146001,2016-09-30 20:33:43+00:00
781661882474196992,10282,2664,8957996,146001,2016-09-30 01:08:10+00:00
781655249211752448,3933,1108,8957996,146001,2016-09-30 00:41:48+00:00
781524693396357120,20435,5441,8957996,146001,2016-09-29 16:03:01+00:00
781308096455073793,7020,2504,8957996,146001,2016-09-29 01:42:20+00:00
781251288990355457,8279,2036,8957996,146001,2016-09-28 21:56:36+00:00
781163403222056960,9650,2703,8957996,146001,2016-09-28 16:07:23+00:00
780931614150983680,21250,7124,8957996,146001,2016-09-28 00:46:20+00:00
780858289093574656,7080,1961,8957996,146001,2016-09-27 19:54:58+00:00
780800785462489090,5390,1267,8957996,146001,2016-09-27 16:06:28+00:00
780601303617732608,11899,3293,8957996,146001,2016-09-27 02:53:48+00:00
780543529827336192,6190,1707,8957996,146001,2016-09-26 23:04:13+00:00
780496263422808064,0,3583,8957996,146001,2016-09-26 19:56:24+00:00
780476555013349377,0,109,8957996,146001,2016-09-26 18:38:05+00:00
780459368902959104,5205,1049,8957996,146001,2016-09-26 17:29:48+00:00
780192070812196864,8547,2194,8957996,146001,2016-09-25 23:47:39+00:00
780092040432480260,0,2244,8957996,146001,2016-09-25 17:10:10+00:00
780074436359819264,11921,4836,8957996,146001,2016-09-25 16:00:13+00:00
779834332596887552,18539,6862,8957996,146001,2016-09-25 00:06:08+00:00
779377524342161408,8608,3036,8957996,146001,2016-09-23 17:50:56+00:00
779124354206535695,0,17858,8957996,146001,2016-09-23 01:04:56+00:00
779056095788752897,14486,4419,8957996,146001,2016-09-22 20:33:42+00:00
778990705243029504,19569,7013,8957996,146001,2016-09-22 16:13:51+00:00
778774459159379968,0,9648,8957996,146001,2016-09-22 01:54:34+00:00
778764940568104960,848,354,8957996,146001,2016-09-22 01:16:45+00:00
778748913645780993,6752,1278,8957996,146001,2016-09-22 00:13:04+00:00
778650543019483137,5647,1464,8957996,146001,2016-09-21 17:42:10+00:00
778624900596654080,4528,990,8957996,146001,2016-09-21 16:00:17+00:00
778408200802557953,13355,4214,8957996,146001,2016-09-21 01:39:11+00:00
778396591732486144,0,11919,8957996,146001,2016-09-21 00:53:04+00:00
778383385161035776,5717,1072,8957996,146001,2016-09-21 00:00:35+00:00
778286810187399168,10174,3220,8957996,146001,2016-09-20 17:36:50+00:00
778039087836069888,8333,2580,8957996,146001,2016-09-20 01:12:28+00:00
778027034220126208,6439,1566,8957996,146001,2016-09-20 00:24:34+00:00
777953400541634568,0,3446,8957996,146001,2016-09-19 19:31:59+00:00
777885040357281792,6243,1592,8957578,146002,2016-09-19 15:00:20+00:00
777684233540206592,11016,2862,8957996,146001,2016-09-19 01:42:24+00:00
777641927919427584,0,4124,8957996,146001,2016-09-18 22:54:18+00:00
777621514455814149,8559,2452,8957996,146001,2016-09-18 21:33:11+00:00
777189768882946048,13959,4206,8957996,146001,2016-09-17 16:57:35+00:00
776819012571455488,0,13358,8957996,146001,2016-09-16 16:24:19+00:00
776813020089548800,4790,1179,8957996,146001,2016-09-16 16:00:31+00:00
776477788987613185,8636,2704,8957996,146001,2016-09-15 17:48:25+00:00
776249906839351296,0,8888,8957996,146001,2016-09-15 02:42:54+00:00
776218204058357768,29267,15441,8957996,146001,2016-09-15 00:36:55+00:00
776201521193218049,9392,2454,8957996,146001,2016-09-14 23:30:38+00:00
776113305656188928,11530,4247,8957996,146001,2016-09-14 17:40:06+00:00
776088319444877312,1799,147,8957996,146001,2016-09-14 16:00:49+00:00
775898661951791106,0,16357,8957996,146001,2016-09-14 03:27:11+00:00
775842724423557120,11469,2588,8957996,146001,2016-09-13 23:44:54+00:00
775733305207554048,13619,3893,8957996,146001,2016-09-13 16:30:07+00:00
775729183532220416,12752,4495,8957996,146001,2016-09-13 16:13:44+00:00
775364825476165632,7234,2881,8957996,146001,2016-09-12 16:05:54+00:00
775350846108426240,9948,3811,8957996,146001,2016-09-12 15:10:21+00:00
775085132600442880,15226,4604,8957996,146001,2016-09-11 21:34:30+00:00
774757898236878852,8435,1739,8957996,146001,2016-09-10 23:54:11+00:00
774639387460112384,6598,1686,8957996,146001,2016-09-10 16:03:16+00:00
774314403806253056,21338,5382,8957996,146001,2016-09-09 18:31:54+00:00
773985732834758656,10521,3761,8957996,146001,2016-09-08 20:45:53+00:00
773922284943896577,6270,1708,8957996,146001,2016-09-08 16:33:46+00:00
773704687002451968,6461,1584,8957996,146001,2016-09-08 02:09:06+00:00
773670353721753600,5239,1280,8957996,146001,2016-09-07 23:52:41+00:00
773547596996571136,21638,5981,8957996,146001,2016-09-07 15:44:53+00:00
773336787167145985,0,4921,8957996,146001,2016-09-07 01:47:12+00:00
773308824254029826,22827,7281,8957996,146001,2016-09-06 23:56:05+00:00
773247561583001600,9259,3173,8957996,146001,2016-09-06 19:52:39+00:00
773191612633579521,9792,4027,8957996,146001,2016-09-06 16:10:20+00:00
772877495989305348,8376,3774,8957996,146001,2016-09-05 19:22:09+00:00
772826264096874500,7865,2300,8957996,146001,2016-09-05 15:58:34+00:00
772615324260794368,0,3296,8957996,146001,2016-09-05 02:00:22+00:00
772581559778025472,6345,1659,8957996,146001,2016-09-04 23:46:12+00:00
772193107915964416,5883,1350,8957996,146001,2016-09-03 22:02:38+00:00
772152991789019136,3733,1107,8957996,146001,2016-09-03 19:23:13+00:00
772117678702071809,3692,721,8957996,146001,2016-09-03 17:02:54+00:00
772114945936949249,2677,459,8957996,146001,2016-09-03 16:52:02+00:00
772102971039580160,3924,913,8957996,146001,2016-09-03 16:04:27+00:00
771908950375665664,6419,1835,8957996,146001,2016-09-03 03:13:29+00:00
771770456517009408,11739,3277,8957996,146001,2016-09-02 18:03:10+00:00
771500966810099713,8092,2546,8957996,146001,2016-09-02 00:12:18+00:00
771380798096281600,10274,4921,8957578,146000,2016-09-01 16:14:48+00:00
771171053431250945,0,7240,8957996,146001,2016-09-01 02:21:21+00:00
771136648247640064,8946,2847,8957996,146001,2016-09-01 00:04:38+00:00
771102124360998913,6092,1398,8957996,146001,2016-08-31 21:47:27+00:00
771014301343748096,6732,1610,8957996,146001,2016-08-31 15:58:28+00:00
770787852854652928,4822,1171,8957996,146001,2016-08-31 00:58:39+00:00
770772759874076672,5068,1381,8957996,146001,2016-08-30 23:58:40+00:00
770655142660169732,7184,1737,8957996,146001,2016-08-30 16:11:18+00:00
770414278348247044,6198,2041,8957996,146001,2016-08-30 00:14:12+00:00
770293558247038976,6084,1427,8957996,146001,2016-08-29 16:14:30+00:00
770093767776997377,0,2960,8957996,146001,2016-08-29 03:00:36+00:00
770069151037685760,7418,2236,8957996,146001,2016-08-29 01:22:47+00:00
769940425801170949,30558,9279,8957996,146001,2016-08-28 16:51:16+00:00
769695466921623552,6285,1639,8957996,146001,2016-08-28 00:37:54+00:00
769335591808995329,0,7519,8957996,146001,2016-08-27 00:47:53+00:00
769212283578875904,5264,1666,8957996,146001,2016-08-26 16:37:54+00:00
768970937022709760,13948,6319,8957996,146001,2016-08-26 00:38:52+00:00
768909767477751808,0,2601,8957996,146001,2016-08-25 20:35:48+00:00
768855141948723200,4086,864,8957996,146001,2016-08-25 16:58:45+00:00
768609597686943744,4011,1164,8957996,146001,2016-08-25 00:43:02+00:00
768596291618299904,4930,1244,8957996,146001,2016-08-24 23:50:10+00:00
768554158521745409,0,5676,8957996,146001,2016-08-24 21:02:45+00:00
768473857036525572,13313,3319,8957996,146001,2016-08-24 15:43:39+00:00
768193404517830656,10636,3446,8957996,146001,2016-08-23 21:09:14+00:00
767884188863397888,4651,1339,8957996,146001,2016-08-23 00:40:31+00:00
767754930266464257,15624,5236,8957996,146001,2016-08-22 16:06:54+00:00
767500508068192258,7330,2277,8957996,146001,2016-08-21 23:15:55+00:00
767191397493538821,12010,3649,8957996,146001,2016-08-21 02:47:37+00:00
767122157629476866,9949,2778,8957996,146001,2016-08-20 22:12:29+00:00
766864461642756096,0,5460,8957996,146001,2016-08-20 05:08:29+00:00
766793450729734144,4924,1324,8957996,146001,2016-08-20 00:26:19+00:00
766714921925144576,2548,365,8957996,146001,2016-08-19 19:14:16+00:00
766693177336135680,3920,774,8957996,146001,2016-08-19 17:47:52+00:00
766423258543644672,5869,1532,8957996,146001,2016-08-18 23:55:18+00:00
766313316352462849,6642,1827,8957996,146001,2016-08-18 16:38:26+00:00
766078092750233600,0,2545,8957996,146001,2016-08-18 01:03:45+00:00
766069199026450432,4127,823,8957578,146000,2016-08-18 00:28:24+00:00
766008592277377025,3666,484,8957996,146001,2016-08-17 20:27:34+00:00
765719909049503744,7072,2102,8957997,146001,2016-08-17 01:20:27+00:00
765669560888528897,5068,1200,8957997,146001,2016-08-16 22:00:23+00:00
765395769549590528,26078,3299,8957997,146001,2016-08-16 03:52:26+00:00
765371061932261376,6896,2107,8957997,146001,2016-08-16 02:14:15+00:00
765222098633691136,11362,3296,8957997,146001,2016-08-15 16:22:20+00:00
764857477905154048,6300,1726,8957997,146001,2016-08-14 16:13:27+00:00
764259802650378240,5870,1465,8957997,146001,2016-08-13 00:38:30+00:00
763956972077010945,747,53,8957997,146001,2016-08-12 04:35:10+00:00
763837565564780549,12250,4029,8957997,146001,2016-08-11 20:40:41+00:00
763183847194451968,5240,1435,8957997,146001,2016-08-10 01:23:03+00:00
